rtt,cwnd
608,2.1523616003171826
609,2.6169675475021887
610,2.999089213838658
611,3.332523776367079
612,3.6325966541936676
613,3.9078818276371727
614,4.163774928837889
615,4.4039416086154395
616,4.631010922623531
617,4.846946496239817
618,5.053261957071865
619,5.251153934272955
620,5.441588267853096
621,5.625358143627717
622,5.80312460301889
623,5.975445562572263
624,6.142797099713458
625,6.142797099713458
626,6.142797099713458
627,3.071398549856729
628,3.071398549856729
629,3.071398549856729
630,3.396983127620708
631,3.6913619815717467
632,3.9622647012162204
633,3.9622647012162204
634,3.9622647012162204
635,1.9811323506081102
636,2.485894185269509
637,2.888163922221963
638,3.234404657488355
639,3.543580566472032
640,3.8257810078734797
641,4.0871655455514055
642,4.331833883267364
643,4.5626829940476075
644,4.781852285735104
645,4.990976269548475
646,5.191337871366002
647,5.383966443186713
648,5.569703113456172
649,5.749245896909754
650,5.9231817517907395
651,6.092009932640951
652,6.256159369535663
653,6.256159369535663
654,6.256159369535663
655,3.1280796847678314
656,3.1280796847678314
657,3.1280796847678314
658,1.5640398423839157
659,2.0
660,2.5
661,2.9
662,3.2448275862068963
663,3.5530103704789475
664,3.8344618428159674
665,4.095254632258779
666,4.339439692724345
667,4.569884190357676
668,4.7887081163796905
669,4.997532704493449
670,5.197631445038131
671,5.390026771750771
672,5.390026771750771
673,5.390026771750771
674,2.6950133858753853
675,3.0660690567826316
676,1.5330345283913158
677,2.185335557155062
678,2.6429311866801823
679,3.021298964486805
680,3.3522824294647102
681,3.650586650854457
682,3.9245152260783707
683,4.179323767361383
684,4.41859692628952
685,4.41859692628952
686,4.41859692628952
687,2.20929846314476
688,1.10464923157238
689,2.00991397210597
